# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc6_S21,im:Trc6_S21,re:Trc7_S22,im:Trc7_S22,re:Mem8[Trc1]_S11,im:Mem8[Trc1]_S11,
4.881941941941942E+007,8.606096519879345E-001,-1.159255568986326E-001,-3.826748932256640E-002,-1.249608038832739E-001,-3.853502642427437E-002,-1.245547738410519E-001,8.610208636049868E-001,-1.150270098271100E-001,8.605750290688831E-001,-1.158033450880863E-001,
4.931961961961962E+007,8.604296340194634E-001,-1.171211386986670E-001,-4.065431581200368E-002,-1.241885308288059E-001,-4.091731428094706E-002,-1.237811166526428E-001,8.607980863875955E-001,-1.161767648864194E-001,8.604047064383403E-001,-1.169994552655063E-001,
4.981981981981982E+007,8.602769030115282E-001,-1.182168374064508E-001,-4.302865308206876E-002,-1.233673447533061E-001,-4.327479639645486E-002,-1.229720579409785E-001,8.605789090160907E-001,-1.173294651095673E-001,8.602525685578755E-001,-1.180956261785845E-001,
5.032002002002002E+007,8.601170728916582E-001,-1.193907122784636E-001,-4.537534831793349E-002,-1.224940623467486E-001,-4.561979462147488E-002,-1.220997301686148E-001,8.603611323537997E-001,-1.184634673390103E-001,8.600969815116106E-001,-1.192701815037763E-001,
5.082022022022022E+007,8.599466897062593E-001,-1.205233524460850E-001,-4.770214730470136E-002,-1.215779482383532E-001,-4.793544317642816E-002,-1.211818480976453E-001,8.601640024038098E-001,-1.196065440359131E-001,8.599301190440782E-001,-1.203974034096230E-001,
5.132042042042042E+007,8.597761136199263E-001,-1.215737945012544E-001,-4.998746948229212E-002,-1.206221721859010E-001,-5.022131314655390E-002,-1.202327108249573E-001,8.599525656828557E-001,-1.206868855107437E-001,8.597645429951702E-001,-1.214470852539174E-001,
5.182062062062062E+007,8.596017635542276E-001,-1.226697280684585E-001,-5.225885240913107E-002,-1.196277676973429E-001,-5.248822884337757E-002,-1.192379360446491E-001,8.597121013781118E-001,-1.217388913537892E-001,8.595957344885066E-001,-1.225411967334916E-001,
5.232082082082082E+007,8.593972983150634E-001,-1.237703060735935E-001,-5.451217214342457E-002,-1.185908767150897E-001,-5.473544073778126E-002,-1.181946716027378E-001,8.594833544985869E-001,-1.228148314165985E-001,8.593994378755985E-001,-1.236413732300071E-001,
5.282102102102102E+007,8.592588014115894E-001,-1.248369531285748E-001,-5.673686365748282E-002,-1.175156087700306E-001,-5.696283978068487E-002,-1.171229024804483E-001,8.592221648736840E-001,-1.238797805182863E-001,8.592684348410653E-001,-1.247020569169778E-001,
5.332122122122122E+007,8.591184019731069E-001,-1.259312926045902E-001,-5.895066472719506E-002,-1.164002647078866E-001,-5.917678917979472E-002,-1.160027454944829E-001,8.589867822150377E-001,-1.249860384073654E-001,8.591323983422063E-001,-1.258039927193503E-001,
5.382142142142142E+007,8.589406118732870E-001,-1.270090546488215E-001,-6.115174959026108E-002,-1.152403576258025E-001,-6.136468896048167E-002,-1.148512923256107E-001,8.587473886332417E-001,-1.260806596094719E-001,8.589631251649681E-001,-1.268836300967556E-001,
5.432162162162162E+007,8.587559677007087E-001,-1.281261436769919E-001,-6.332726966032216E-002,-1.140419523801544E-001,-6.353997925221849E-002,-1.136537633612714E-001,8.585227765054061E-001,-1.271554764093751E-001,8.587870411751702E-001,-1.280032798763106E-001,
5.482182182182182E+007,8.585807905095902E-001,-1.292136772823732E-001,-6.548794099649942E-002,-1.128114075010183E-001,-6.568102192530746E-002,-1.124224504533991E-001,8.583008127560853E-001,-1.282448626485862E-001,8.586181070113005E-001,-1.290992140827738E-001,
5.532202202202202E+007,8.584576552335301E-001,-1.303634145436107E-001,-6.761987327290998E-002,-1.115367347188339E-001,-6.782099006490472E-002,-1.111435507336327E-001,8.580712099864000E-001,-1.293157612797377E-001,8.585030734707843E-001,-1.302479307302966E-001,
5.582222222222222E+007,8.582579801683548E-001,-1.314160118258673E-001,-6.973084955783861E-002,-1.102164125800567E-001,-6.991635868569252E-002,-1.098270376070069E-001,8.578534424280161E-001,-1.303557258042859E-001,8.583108731264769E-001,-1.313111837885776E-001,
5.632242242242242E+007,8.581036622488758E-001,-1.325156016858910E-001,-7.181465829824450E-002,-1.088614600877140E-001,-7.199877488365503E-002,-1.084725727176613E-001,8.576313436618706E-001,-1.314102005934614E-001,8.581574559980651E-001,-1.324185811691779E-001,
5.682262262262262E+007,8.579062397085385E-001,-1.335989574272788E-001,-7.387041087765187E-002,-1.074661216413494E-001,-7.404784754792231E-002,-1.070745362120849E-001,8.573943818252457E-001,-1.324415675536555E-001,8.579627024733256E-001,-1.335074953812354E-001,
5.732282282282282E+007,8.577476219254352E-001,-1.346348431200143E-001,-7.589559387741028E-002,-1.060376093447416E-001,-7.605925294946229E-002,-1.056477404026732E-001,8.571733405212593E-001,-1.334661720429066E-001,8.578072570094160E-001,-1.345522396277166E-001,
5.782302302302302E+007,8.575768976134764E-001,-1.357176701016085E-001,-7.789610043550262E-002,-1.045674834301024E-001,-7.805287186936803E-002,-1.041803892794354E-001,8.569452859343679E-001,-1.344850534279595E-001,8.576379443614062E-001,-1.356411611887839E-001,
5.832322322322322E+007,8.573717494725772E-001,-1.368519776564330E-001,-7.987012635844798E-002,-1.030623692669318E-001,-8.001993556139952E-002,-1.026713801880147E-001,8.567265060452312E-001,-1.355337755472113E-001,8.574385413416548E-001,-1.367809268565784E-001,
5.882342342342342E+007,8.572018840063160E-001,-1.379765814086856E-001,-8.182266391837903E-002,-1.015175885955357E-001,-8.195737608181027E-002,-1.011328799925655E-001,8.565188315394525E-001,-1.365860762496948E-001,8.572728315482994E-001,-1.379107189632330E-001,
5.932362362362362E+007,8.570315400843431E-001,-1.390800457969987E-001,-8.374916137642238E-002,-9.994112656688581E-002,-8.386653591580077E-002,-9.955629540886393E-002,8.563201058303739E-001,-1.376638730440572E-001,8.570998217676633E-001,-1.390219645879674E-001,
5.982382382382383E+007,8.568406341169428E-001,-1.401970466546490E-001,-8.565176254675920E-002,-9.832479803579602E-002,-8.575052537020245E-002,-9.794447070778009E-002,8.561059558127093E-001,-1.387704888993138E-001,8.569111716237841E-001,-1.401450440461026E-001,
6.032402402402403E+007,8.566515943861814E-001,-1.413283256215102E-001,-8.751773911447573E-002,-9.667445614911160E-002,-8.760259947269936E-002,-9.629712021338113E-002,8.558859254808563E-001,-1.398336274788509E-001,8.567212305573728E-001,-1.412840012676931E-001,
6.082422422422423E+007,8.564619791529109E-001,-1.424778441692985E-001,-8.935676728494342E-002,-9.498866006232359E-002,-8.942658899408416E-002,-9.461589693320413E-002,8.556726186380481E-001,-1.408973510275468E-001,8.565323123908895E-001,-1.424391824311730E-001,
6.132442442442443E+007,8.562542678779648E-001,-1.436083044929395E-001,-9.110693813983932E-002,-9.328483063925150E-002,-9.119847579529798E-002,-9.289797122591587E-002,8.554906750427667E-001,-1.419986399375749E-001,8.563244383775382E-001,-1.435721494837403E-001,
6.182462462462463E+007,8.561292574033204E-001,-1.447440814201583E-001,-9.284120399407141E-002,-9.154272586557771E-002,-9.290049869595814E-002,-9.117688949236172E-002,8.552895593630032E-001,-1.431363640630346E-001,8.562219239699910E-001,-1.447024749677354E-001,
6.232482482482483E+007,8.559362458290409E-001,-1.458993393490074E-001,-9.457574222227248E-002,-8.975281694990812E-002,-9.461117376433123E-002,-8.938915587546978E-002,8.551021091762031E-001,-1.442490987797433E-001,8.560360809496661E-001,-1.458558626025789E-001,
6.282502502502503E+007,8.557418087839085E-001,-1.470808060339424E-001,-9.627981891180011E-002,-8.792954270989541E-002,-9.630296882892331E-002,-8.756906881963458E-002,8.548948972370107E-001,-1.453570257976337E-001,8.558378922103960E-001,-1.470406953637291E-001,
6.332522522522523E+007,8.555285037834121E-001,-1.482618557650810E-001,-9.794988974454708E-002,-8.606895875425925E-002,-9.795521404508217E-002,-8.571115981933920E-002,8.547032714490019E-001,-1.464763165264709E-001,8.556226882041008E-001,-1.482269881055850E-001,
6.382542542542543E+007,8.553084804640966E-001,-1.494613973860476E-001,-9.958687690346606E-002,-8.417636226054912E-002,-9.957508925558339E-002,-8.382728034045373E-002,8.544940530326417E-001,-1.476077074758280E-001,8.554060319632599E-001,-1.494331443961883E-001,
6.432562562562563E+007,8.550848981706638E-001,-1.506512591805952E-001,-1.011916112630723E-001,-8.225530115240397E-002,-1.011553112321740E-001,-8.191061855144029E-002,8.542920863913559E-001,-1.487314477119055E-001,8.551855456802278E-001,-1.506249331638833E-001,
6.482582582582583E+007,8.548730574154336E-001,-1.518804161535536E-001,-1.027608181101980E-001,-8.030261192530101E-002,-1.027102139809067E-001,-7.996636980098994E-002,8.540901747120350E-001,-1.498798910671480E-001,8.549721203255172E-001,-1.518610193183276E-001,
6.532602602602603E+007,8.546505258845932E-001,-1.531194902246604E-001,-1.042884292983524E-001,-7.832743598625759E-002,-1.042309238889687E-001,-7.799084480914709E-002,8.538743487652806E-001,-1.510284713770991E-001,8.547476997165695E-001,-1.531027478861887E-001,
6.582622622622623E+007,8.543961218412181E-001,-1.544156730406265E-001,-1.057774553799966E-001,-7.631587024598024E-002,-1.057186830428288E-001,-7.597538942775714E-002,8.536621098616519E-001,-1.522127386542853E-001,8.544985685240938E-001,-1.544056074149952E-001,
6.632642642642643E+007,8.541696073838297E-001,-1.557307038985263E-001,-1.072496357151035E-001,-7.426279707830727E-002,-1.071648558910703E-001,-7.393245742804969E-002,8.534601728091695E-001,-1.534842020712358E-001,8.542659293896953E-001,-1.557259723268270E-001,
6.682662662662663E+007,8.539277065994912E-001,-1.570097533262256E-001,-1.086766796534403E-001,-7.217797710026366E-002,-1.085641319729064E-001,-7.186753071622974E-002,8.532354537033188E-001,-1.547842955271621E-001,8.540282670529529E-001,-1.570053152023196E-001,
6.732682682682683E+007,8.536907899550311E-001,-1.582708737448465E-001,-1.100606059911397E-001,-7.007028309766716E-002,-1.099241307314488E-001,-6.977980330154464E-002,8.530213030122571E-001,-1.560444054013547E-001,8.537917007378088E-001,-1.582725450601776E-001,
6.782702702702703E+007,8.534529061550495E-001,-1.595473388876240E-001,-1.113988819550174E-001,-6.793751595452299E-002,-1.112476805050978E-001,-6.766125303197688E-002,8.527976971528974E-001,-1.572661599731160E-001,8.535539458310647E-001,-1.595539826132524E-001,
6.832722722722723E+007,8.532054746419060E-001,-1.608266320990972E-001,-1.126947267057274E-001,-6.578364802898067E-002,-1.125292406114407E-001,-6.551761218465906E-002,8.525975535959014E-001,-1.584395690263619E-001,8.533493460332833E-001,-1.608351015195277E-001,
6.882742742742743E+007,8.529775499471065E-001,-1.620888386014572E-001,-1.139442767470859E-001,-6.360469171365972E-002,-1.137698322037076E-001,-6.335621894204264E-002,8.523870428150178E-001,-1.595812168204708E-001,8.531207180111673E-001,-1.621044692071236E-001,
6.932762762762763E+007,8.527214827085741E-001,-1.633516866576313E-001,-1.151493574574995E-001,-6.140871047708519E-002,-1.149697500918488E-001,-6.116156285751587E-002,8.521551028620328E-001,-1.607276463985021E-001,8.528642173422826E-001,-1.633762138251976E-001,
6.982782782782783E+007,8.524696825468685E-001,-1.646348917390036E-001,-1.163109350664729E-001,-5.918223558433347E-002,-1.161262824452770E-001,-5.893470923550938E-002,8.519175225964596E-001,-1.619084803541266E-001,8.526087831222836E-001,-1.646628324443220E-001,
7.032802802802803E+007,8.522043103067544E-001,-1.659221075011394E-001,-1.174279299955325E-001,-5.693128328111050E-002,-1.172417217534397E-001,-5.668553684605925E-002,8.516924157707424E-001,-1.631001226972333E-001,8.523473652726650E-001,-1.659522207427976E-001,
7.082822822822823E+007,8.519398395771187E-001,-1.672235804255345E-001,-1.185040183050431E-001,-5.465739234525587E-002,-1.183151658419448E-001,-5.441659887800098E-002,8.514633228729506E-001,-1.643099876574520E-001,8.520826409901509E-001,-1.672584379340326E-001,
7.132842842842843E+007,8.516785665318838E-001,-1.685210251029948E-001,-1.195350622303684E-001,-5.235987249957104E-002,-1.193388356372777E-001,-5.212509902320680E-002,8.512320528893491E-001,-1.655402484337669E-001,8.518200111501613E-001,-1.685583025025701E-001,
7.182862862862863E+007,8.514115168522437E-001,-1.698337708224587E-001,-1.205152629307837E-001,-5.004146811021604E-002,-1.203211955110518E-001,-4.981150585460761E-002,8.509859182660209E-001,-1.667541151534815E-001,8.515523407119611E-001,-1.698724211445931E-001,
7.232882882882883E+007,8.511499936656937E-001,-1.711145410570209E-001,-1.214538686338326E-001,-4.770527641426609E-002,-1.212581033682642E-001,-4.748269250525881E-002,8.507568683400779E-001,-1.679741627202040E-001,8.512897031068449E-001,-1.711548671250833E-001,
7.282902902902903E+007,8.508902797501906E-001,-1.724089846048715E-001,-1.223437086501277E-001,-4.534833946751271E-002,-1.221447319871630E-001,-4.513683812214578E-002,8.505239735185262E-001,-1.692013534409742E-001,8.510304100782522E-001,-1.724550724376216E-001,
7.332922922922923E+007,8.506300016078260E-001,-1.736996692951022E-001,-1.231859760134932E-001,-4.297603706255673E-002,-1.229834154914899E-001,-4.277020964388784E-002,8.502888922722411E-001,-1.704079277595459E-001,8.507687088116154E-001,-1.737443408459953E-001,
7.382942942942943E+007,8.503731306714976E-001,-1.749731218847049E-001,-1.239816492392453E-001,-4.058463879933209E-002,-1.237816888313811E-001,-4.039059444100650E-002,8.500678306714187E-001,-1.716183476531772E-001,8.505100458130841E-001,-1.750209343326200E-001,
7.432962962962963E+007,8.501206188714908E-001,-1.762553941900679E-001,-1.247290841612082E-001,-3.818248148751906E-002,-1.245309022019706E-001,-3.799297480178505E-002,8.498353991300126E-001,-1.728184831884486E-001,8.502544232030262E-001,-1.763036837136771E-001,
7.482982982982983E+007,8.498695839569409E-001,-1.775098644233082E-001,-1.254207504647612E-001,-3.576995278812523E-002,-1.252259161400667E-001,-3.558236300517220E-002,8.495985148492511E-001,-1.740128538377665E-001,8.500016836577637E-001,-1.775591906769864E-001,
7.533003003003003E+007,8.496036329683334E-001,-1.787799037061163E-001,-1.260696952401591E-001,-3.334146106703499E-002,-1.258758767802946E-001,-3.315881961038709E-002,8.493757996383922E-001,-1.751946043193603E-001,8.497356446549952E-001,-1.788292025984428E-001,
7.583023023023023E+007,8.493484893071931E-001,-1.800394808299767E-001,-1.266689696154749E-001,-3.090116212327488E-002,-1.264768360359841E-001,-3.072475381261577E-002,8.491325470470887E-001,-1.763899967608499E-001,8.494814480319898E-001,-1.800943581040085E-001,
7.633043043043043E+007,8.490991674544016E-001,-1.812883065027170E-001,-1.272162115686907E-001,-2.845355612158898E-002,-1.270279710494302E-001,-2.827823979541830E-002,8.488986998909249E-001,-1.775629562128212E-001,8.492272668108190E-001,-1.813404685726081E-001,
7.683063063063063E+007,8.488549339920091E-001,-1.825258460510292E-001,-1.277164787402718E-001,-2.599653159815906E-002,-1.275323512625032E-001,-2.583065405591618E-002,8.486755527176217E-001,-1.787626373581821E-001,8.489858395959267E-001,-1.825781215797838E-001,
7.733083083083083E+007,8.486020324733548E-001,-1.837220074927556E-001,-1.281671976202027E-001,-2.353642234735580E-002,-1.279866174618812E-001,-2.337404690177222E-002,8.484482263594868E-001,-1.799256543437117E-001,8.487276660511619E-001,-1.837800137958317E-001,
7.783103103103103E+007,8.483468110244169E-001,-1.849321337784938E-001,-1.285700707039177E-001,-2.107621197042232E-002,-1.283947139884628E-001,-2.090836445268811E-002,8.482125046138774E-001,-1.810644654835372E-001,8.484704255247222E-001,-1.849925848757349E-001,
7.833123123123123E+007,8.480931521828006E-001,-1.861495582485815E-001,-1.289238865364644E-001,-1.860131174675094E-002,-1.287550176757389E-001,-1.844401897971520E-002,8.479870272521579E-001,-1.822060145238367E-001,8.482143064486869E-001,-1.862148462972953E-001,
7.883143143143143E+007,8.478364471115385E-001,-1.873576013793800E-001,-1.292318338389453E-001,-1.612300909679413E-002,-1.290694153894479E-001,-1.596727109198797E-002,8.477492884714988E-001,-1.833205080119411E-001,8.479506506189867E-001,-1.874233482550052E-001,
7.933163163163163E+007,8.475920653164792E-001,-1.885575111630952E-001,-1.294885306891523E-001,-1.364028403952141E-002,-1.293340037125785E-001,-1.348819477767491E-002,8.475084514516305E-001,-1.844458616886088E-001,8.477071648763166E-001,-1.886270714077474E-001,
7.983183183183183E+007,8.473384256479662E-001,-1.897431940356189E-001,-1.296948038385784E-001,-1.116094630049787E-002,-1.295452844606888E-001,-1.100865745272636E-002,8.472782691282300E-001,-1.855667173110791E-001,8.474489511681762E-001,-1.898141125334205E-001,
8.033203203203203E+007,8.470783386745371E-001,-1.909171142716765E-001,-1.298592712414496E-001,-8.675431682931731E-003,-1.297107441690515E-001,-8.527182905627049E-003,8.470485134784864E-001,-1.866894475294288E-001,8.471871918760427E-001,-1.909861266960587E-001,
8.083223223223223E+007,8.468304535459491E-001,-1.920759104411307E-001,-1.299706126895200E-001,-6.186566141494605E-003,-1.298292386152394E-001,-6.038969782364407E-003,8.468065219703564E-001,-1.877916422610380E-001,8.469338916364407E-001,-1.921471294450012E-001,
8.133243243243243E+007,8.465867588991204E-001,-1.932256260038687E-001,-1.300407373688440E-001,-3.705231614586951E-003,-1.298991448889309E-001,-3.556509852316143E-003,8.465847444792622E-001,-1.888930467084370E-001,8.466888895260148E-001,-1.932972249095823E-001,
8.183263263263263E+007,8.463204080951232E-001,-1.943490053577954E-001,-1.300586300099863E-001,-1.223991726154083E-003,-1.299221006716349E-001,-1.071870633718104E-003,8.463447093104752E-001,-1.899893210238176E-001,8.464169190762509E-001,-1.944250492032218E-001,
8.233283283283283E+007,8.460710341289945E-001,-1.954781839703648E-001,-1.300363888238127E-001,1.260704293839524E-003,-1.298956160623722E-001,1.410669972387549E-003,8.461266207612046E-001,-1.910675168694294E-001,8.461635573651902E-001,-1.955527298533820E-001,
8.283303303303303E+007,8.458197739614202E-001,-1.966003125986690E-001,-1.299617423100234E-001,3.739876382708600E-003,-1.298239777470917E-001,3.891633978296838E-003,8.459006023047120E-001,-1.921650236772925E-001,8.459105841691166E-001,-1.966772527443230E-001,
8.333323323323323E+007,8.455819119566774E-001,-1.977102157682338E-001,-1.298422074578060E-001,6.212277984018220E-003,-1.297072024268968E-001,6.365517422456870E-003,8.456767412575157E-001,-1.932356478166889E-001,8.456629165378979E-001,-1.977875829651690E-001,
8.383343343343343E+007,8.453294136333758E-001,-1.988113447628441E-001,-1.296761926588399E-001,8.686147357816998E-003,-1.295398053667355E-001,8.839282984683949E-003,8.454610369639940E-001,-1.943165596705016E-001,8.454060770520573E-001,-1.988863613404095E-001,
8.433363363363363E+007,8.450913744034208E-001,-1.999010484733795E-001,-1.294647030266758E-001,1.114848218874549E-002,-1.293266068344234E-001,1.130217918873600E-002,8.452219535617359E-001,-1.953768484545327E-001,8.451636101104540E-001,-1.999797315199768E-001,
8.483383383383383E+007,8.448569430337225E-001,-2.009920013680064E-001,-1.292070602928076E-001,1.360567626766534E-002,-1.290735590262401E-001,1.376035967541084E-002,8.450018687625229E-001,-1.964191778868955E-001,8.449230435359747E-001,-2.010688053167423E-001,
8.533403403403403E+007,8.446148176021209E-001,-2.020589062862150E-001,-1.289067048761796E-001,1.605660423993969E-002,-1.287697872947548E-001,1.620347038975737E-002,8.447679417965173E-001,-1.974599795374470E-001,8.446809929104537E-001,-2.021415998190925E-001,
8.583423423423423E+007,8.443644393909718E-001,-2.031193688242210E-001,-1.285594806359451E-001,1.850173451051570E-002,-1.284208278814958E-001,1.864792436257646E-002,8.445396476729261E-001,-1.985079936415454E-001,8.444240671272922E-001,-2.032036730707156E-001,
